row_names	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Species
ASV1633	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1634	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1635	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1636	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Neorhodomela	NA
ASV1637	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV1638	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV1639	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1640	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1641	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV1642	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1643	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1644	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1645	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1646	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1647	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV1648	Eukaryota	Viridiplantae	Chlorophyta	NA	NA	NA	NA	NA
ASV1649	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1650	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1651	Eukaryota	Metazoa	Annelida	Polychaeta	Phyllodocida	Hesionidae	Micropodarke	NA
ASV1652	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1653	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1654	Eukaryota	Metazoa	Mollusca	Gastropoda	NA	NA	NA	NA
ASV1655	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1656	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1657	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV1658	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1659	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	NA
ASV1660	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1661	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1662	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	NA	NA	NA	NA
ASV1663	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1664	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Sessilia	Balanidae	Balanus	NA
ASV1665	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1666	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1667	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1668	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1669	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1670	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1671	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1672	Eukaryota	Metazoa	Annelida	Polychaeta	NA	NA	NA	NA
ASV1673	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	NA	NA	NA	NA
ASV1674	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1675	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1676	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1677	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1678	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1679	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1680	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1681	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1682	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1683	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1684	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1685	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV1686	Eukaryota	Metazoa	Annelida	Polychaeta	Phyllodocida	Goniadidae	Glycinde	NA
ASV1687	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1688	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1689	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1690	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Clytiidae	Clytia	NA
ASV1691	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1692	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Sessilia	Chthamalidae	NA	NA
ASV1693	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1694	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1695	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1696	Eukaryota	Metazoa	Cnidaria	NA	NA	NA	NA	NA
ASV1697	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1698	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1699	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1700	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1701	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	Nanomia	bijuga
ASV1702	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1703	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV1704	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1705	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1706	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	NA	NA
ASV1707	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1708	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1709	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1710	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1711	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	NA	NA	NA	NA
ASV1712	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1713	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	Proboscidactyla	NA
ASV1714	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	NA
ASV1715	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1716	Eukaryota	Viridiplantae	Chlorophyta	Picocystophyceae	Picocystales	Picocystaceae	Picocystis	NA
ASV1717	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1718	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1719	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1720	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1721	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1722	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV1723	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1724	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV1725	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1726	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1727	Eukaryota	Oomycota	Oomycota	NA	NA	NA	NA	NA
ASV1728	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	NA
ASV1729	Eukaryota	Bacillariophyta	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	NA
ASV1730	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1731	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1732	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	NA
ASV1733	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1734	Eukaryota	Bacillariophyta	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	NA
ASV1735	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1736	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1737	Eukaryota	Metazoa	Mollusca	Bivalvia	Myida	Hiatellidae	Panopea	generosa
ASV1738	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1739	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV1740	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1741	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1742	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Poecilostomatoida	NA	NA	NA
ASV1743	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1744	Eukaryota	Metazoa	Echinodermata	Asteroidea	Valvatida	Poraniidae	Dermasterias	imbricata
ASV1745	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1746	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1747	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1748	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1749	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	NA
ASV1750	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1751	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1752	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1753	Eukaryota	Metazoa	Nemertea	Palaeonemertea	NA	Carinomidae	Carinoma	NA
ASV1754	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1755	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1756	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1757	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1758	Eukaryota	Metazoa	Arthropoda	Hexanauplia	NA	NA	NA	NA
ASV1759	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1760	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1761	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1762	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1763	Eukaryota	Metazoa	Mollusca	Bivalvia	Myida	Hiatellidae	Panopea	NA
ASV1764	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	NA
ASV1765	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	NA	NA	NA
ASV1766	Eukaryota	Metazoa	Mollusca	Bivalvia	Mytiloida	Mytilidae	Mytilus	NA
ASV1767	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1768	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1769	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV1770	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1771	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Eirenidae	Eutonina	NA
ASV1772	Eukaryota	Oomycota	Oomycota	NA	NA	NA	NA	NA
ASV1773	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1774	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1775	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1776	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Odonthalia	NA
ASV1777	Eukaryota	Metazoa	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Mesocentrotus	NA
ASV1778	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1779	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1780	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1781	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1782	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1783	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1784	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1785	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1786	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1787	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Fucales	Fucaceae	Fucus	NA
ASV1788	Eukaryota	Metazoa	Porifera	Demospongiae	Haplosclerida	Chalinidae	NA	NA
ASV1789	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	NA	NA
ASV1790	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1791	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1792	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1793	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	Sarsia	NA
ASV1794	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1795	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1796	Eukaryota	Metazoa	Annelida	Polychaeta	NA	Opheliidae	Armandia	NA
ASV1797	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1798	Eukaryota	Metazoa	Cnidaria	Anthozoa	Actiniaria	Metridiidae	Metridium	senile
ASV1799	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1800	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1801	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1802	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	NA
ASV1803	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Narcomedusae	Tetraplatiidae	Tetraplatia	NA
ASV1804	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Harpacticoida	NA	NA	NA
ASV1805	Eukaryota	Metazoa	Ctenophora	Tentaculata	Cestida	Cestidae	Velamen	NA
ASV1806	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1807	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1808	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1809	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1810	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1811	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1812	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Aequoreidae	Aequorea	NA
ASV1813	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1814	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1815	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1816	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1817	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1818	Eukaryota	Metazoa	Annelida	Polychaeta	NA	Opheliidae	Armandia	NA
ASV1819	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1820	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1821	Eukaryota	Bacillariophyta	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	NA
ASV1822	Eukaryota	Chrysophyceae	Chrysophyceae	Chrysophyceae	NA	NA	NA	NA
ASV1823	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1824	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1825	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1826	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1827	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1828	Eukaryota	Metazoa	Rotifera	NA	NA	NA	NA	NA
ASV1829	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1830	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1831	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1832	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	Sarsia	NA
ASV1833	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1834	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	NA	NA	NA	NA
ASV1835	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1836	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV1837	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1838	Eukaryota	Discosea	Discosea	NA	Himatismenida	NA	Parvamoeba	NA
ASV1839	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	Myrionema	NA
ASV1840	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1841	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV1842	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1843	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1844	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1845	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV1846	Eukaryota	Metazoa	Rotifera	NA	NA	NA	NA	NA
ASV1847	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1848	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1849	Eukaryota	Metazoa	Annelida	Polychaeta	Phyllodocida	Syllidae	NA	NA
ASV1850	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1851	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV1852	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1853	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1854	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1855	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV1856	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1857	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1858	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1859	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1860	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1861	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV1862	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1863	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1864	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1865	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1866	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1867	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1868	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	NA
ASV1869	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	NA
ASV1870	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1871	Eukaryota	Metazoa	Echinodermata	Asteroidea	Valvatida	Poraniidae	Dermasterias	imbricata
ASV1872	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1873	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1874	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1875	Eukaryota	Metazoa	Annelida	Polychaeta	Sabellida	Sabellidae	Myxicola	aesthetica
ASV1876	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1877	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1878	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ASV1879	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1880	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1881	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1882	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1883	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1884	Eukaryota	Metazoa	Chordata	NA	NA	NA	NA	NA
ASV1885	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1886	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1887	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1888	Eukaryota	Bacillariophyta	Bacillariophyta	NA	NA	NA	NA	NA
ASV1889	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1890	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1891	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1892	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1893	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	NA
ASV1894	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1895	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1896	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1897	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1898	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1899	Eukaryota	Metazoa	Annelida	Polychaeta	NA	NA	NA	NA
ASV1900	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1901	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1902	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1903	Eukaryota	Bacillariophyta	Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	NA
ASV1904	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV1905	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1906	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1907	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1908	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1909	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1910	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1911	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1912	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1913	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1914	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Tortanidae	Tortanus	NA
ASV1915	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1916	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1917	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1918	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1919	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1920	Eukaryota	Chrysophyceae	Chrysophyceae	Chrysophyceae	NA	NA	NA	NA
ASV1921	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1922	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1923	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1924	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1925	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1926	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1927	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1928	Eukaryota	Dinophyceae	Dinophyceae	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	NA
ASV1929	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1930	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1931	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1932	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1933	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	NA
ASV1934	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1935	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1936	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1937	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1938	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1939	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1940	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Pedunculata	Pollicipedidae	NA	NA
ASV1941	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1942	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1943	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1944	Eukaryota	Bacillariophyta	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV1945	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1946	Eukaryota	Metazoa	Annelida	Polychaeta	Sabellida	Sabellidae	Myxicola	NA
ASV1947	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1948	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	NA
ASV1949	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1950	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1951	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1952	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1953	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1954	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1955	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1956	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Sessilia	Chthamalidae	NA	NA
ASV1957	Eukaryota	Metazoa	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV1958	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	NA
ASV1959	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1960	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1961	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ASV1962	Eukaryota	Rhodophyta	Rhodophyta	Florideophyceae	Acrochaetiales	Acrochaetiaceae	Acrochaetium	NA
ASV1963	Eukaryota	Phaeophyceae	Phaeophyceae	Phaeophyceae	Fucales	Fucaceae	Fucus	NA
ASV1964	Eukaryota	NA	NA	NA	NA	NA	NA	NA
ASV1965	Eukaryota	Metazoa	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	NA
ASV1966	Eukaryota	Metazoa	Rotifera	NA	NA	NA	NA	NA
